Algo_1,Algo_2,Algo_3,Algo_4,M,N,notes
1.469611883,0.763524055,2.206341982,2.082913876,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.442759275,0.563821793,2.373751163,2.51026988,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.066282749,0.740541697,2.188449144,2.208607912,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.026958227,0.670762062,2.169758797,2.044887066,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.623416424,0.64688611,1.79958868,1.772374392,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.931289673,1.239614964,1.739569664,1.664296389,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.049158812,1.349283934,2.027491093,1.995533943,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.0634408,0.764436483,2.005960464,2.045053959,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.061176538,0.568110228,2.037296057,1.887565613,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.041202068,0.641590118,2.029517651,1.985637188,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.403836966,0.523331881,2.039759398,2.055617094,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.003595591,0.622076035,1.698363304,1.689605713,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.05487752,1.19661355,2.078587532,1.963119507,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.086194038,0.576062918,1.912064075,1.905447006,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.674996853,1.852564812,1.763698816,1.632996798,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.023985147,1.585417271,1.988466978,1.804191351,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.082817793,0.631778479,1.697361231,1.728963852,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.095297337,0.933747768,1.9681108,1.976134062,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.073596001,0.724473476,1.944355011,2.01782465,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.62267518,1.048854351,1.964425802,1.861518621,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.078080654,0.713675976,1.925565243,1.975805998,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.630271196,0.975561619,1.804246426,1.683682442,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.05733037,0.979655743,1.89119935,1.94543314,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.467294455,1.355410576,2.275507927,2.014074087,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.059684277,0.760397911,1.936434507,1.803534508,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.024878502,0.698398352,1.890387058,1.880169392,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.48823452,0.497510195,2.114483118,2.084912539,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.049639225,0.438511133,1.809295893,1.810249567,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.069331646,1.976477623,2.026589632,1.984035254,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.066905975,1.113332033,2.081886292,1.93182683,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.083606243,0.739230394,2.050533295,1.996682167,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.435791016,0.626556396,2.199090719,2.031357765,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.066880941,1.090064526,1.991965771,1.926785231,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.449742556,0.756068945,2.128668785,2.047498465,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.0040977,0.919126987,1.91174531,1.77185297,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.676323175,0.700613022,1.854533911,1.829093695,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.077624083,0.816367149,1.976382971,1.85915947,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.628902912,0.790022612,1.779759169,1.805036306,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.084986687,0.803559542,1.89384985,1.875657797,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.464037657,0.588614941,2.301262617,2.059393167,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.066859007,0.720900774,1.959576607,1.92488122,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.079633951,1.364822865,1.938786507,1.96487689,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.088818789,0.74620223,2.027797937,1.960914135,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.984189987,3.161218882,2.133090496,1.845673084,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.508707523,0.676892281,2.046296358,2.014297009,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.108347654,0.555507183,2.04718256,2.133300781,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.525098324,0.595662594,2.062086105,2.091314793,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.993425608,1.038826466,1.80400753,1.793620825,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.549423695,1.182933569,2.074479818,2.048917055,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.603484392,0.878339767,1.875890255,1.872536421,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.089262724,0.503001451,1.880996227,1.810628176,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.359421492,0.735663652,1.827430725,1.720662594,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.518474579,0.914651155,2.437763929,2.339991808,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.471130848,0.776533127,2.140574217,1.920337439,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.494901657,0.459882498,2.273198366,2.242508173,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.078192711,1.383482695,2.210867167,2.187613964,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.50344348,0.699830532,2.081860542,1.949979067,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.130931854,1.316254854,2.395136118,2.162780285,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.091720343,0.57760644,2.104850769,2.096701384,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.537270784,0.650310993,2.165683746,2.064218998,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.085469723,0.75358963,1.994929075,1.951123238,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.646452188,1.378213167,2.007302046,1.974930763,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.62629962,1.03931427,1.743899107,1.671914339,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.654800892,0.861957312,1.928981066,1.892391205,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.074075222,1.007770538,2.143493176,2.07257247,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.107307434,1.171288013,2.299326897,2.100606441,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.116072655,1.610797167,2.014974594,1.797044516,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.575679541,0.872069836,2.072315693,2.108007669,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.109686852,0.804129362,2.042041779,2.055484056,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.155902147,0.478723526,2.129930019,1.759628534,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.01789093,0.891450644,1.798440695,1.829153538,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.561261892,1.268777847,1.66042757,1.54314518,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.95766592,0.524716139,1.696860075,1.585254908,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.017063618,0.732482672,1.666146994,1.667618036,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.565188646,0.5945189,1.575713158,1.618902206,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.985242844,0.681625366,1.952869892,1.833514929,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.071237803,0.554066658,1.966554403,1.930759192,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.10274601,1.027935982,2.134250641,2.030098915,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.558140278,0.709368706,2.279738665,2.228781223,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
0.647714615,0.718751669,1.768333435,1.756658554,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.096544027,0.883155584,2.14862752,2.152431726,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.108527899,0.570740938,1.911207676,1.947610617,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.089049816,1.354890108,1.999507427,1.882487297,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.102506399,0.965126514,2.137326956,2.067067385,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.08835578,0.709614515,1.975400925,1.976020813,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.098796844,1.205758333,2.29582572,2.123536587,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
1.099855185,1.592951536,2.174883842,2.061589479,1000,18,"num subsets �?90, algo_4 为使用更快算法的Lomonosov方法"
